ООО НВ Тс092206-24 06.05.2024 Ерохову 4018кг.pdf Луганск+
('SU002761шт', ['10,00', '16.800'], '60,000')
('SU002572шт', ['19,00', '72.580'], '228,000')
('SU002559шт', ['20,00', '76.400'], '240,000')
('SU002626шт', ['53,00', '202.460'], '636,000')
('SU002627шт', ['6,00', '42.660'], '96,000')
('SU002623шт', ['121,00', '899.030'], '968,000')
('SU002079шт', ['187,00', '1.733.490'], '1_496,000')
('SU002561шт', ['112,00', '188.160'], '672,000')
('SU002565шт', ['25,00', '80.500'], '300,000')
('SU000197кг', ['34,00', '109.480'], '408,000')
('SU002516шт', ['322,00', '1.674.400'], '1_610,000')
('SU002514шт', ['17,00', '54.740'], '204,000')
('SU002920шт', ['18,00', '57.960'], '216,000')
('SU002268шт', ['44,00', '256.520'], '352,000')
('SU003020кг', ['6,00', '31.380'], '30,000')
('SU002045кг', ['44,00', '274.120'], '264,000')
('SU003013кг', ['36,00', '188.280'], '180,000')
('SU003019кг', ['36,00', '206.280'], '198,000')

