ООО НВ Тс210395-24 28.09.2024 Решетников 3267кг.pdf
('SU000152шт', ['15,00', '41.700'], '90,000')
('SU000665шт', ['8,00', '23.584'], '64,000')
('SU001527шт', ['43,00', '142.244'], '258,000')
('SU002618шт', ['34,00', '90.440'], '204,000')
('SU002621шт', ['25,00', '66.500'], '150,000')
('SU002686шт', ['17,00', '45.424'], '102,000')
('SU003274шт', ['29,00', '122.960'], '290,000')
('SU003508шт', ['36,00', '139.680'], '360,000')
('SU003272шт', ['28,00', '117.880'], '280,000')
('SU002802шт', ['31,00', '111.870'], '124,000')
('SU002801шт', ['35,00', '92.680'], '210,000')
('SU002800шт', ['69,00', '246.330'], '276,000')
('SU002092шт', ['21,00', '59.010'], '315,000')
('SU002252шт', ['52,00', '106.496'], '312,000')
('SU003167шт', ['42,00', '98.868'], '252,000')
('SU003168шт', ['42,00', '99.120'], '252,000')
('SU003421шт', ['35,00', '182.350'], '350,000')
('SU002027шт', ['24,00', '101.760'], '240,000')
('SU002287кг', ['30,00', '254.037'], '237,477')
('SU002205шт', ['61,00', '161.528'], '366,000')
('SU002477шт', ['15,00', '43.500'], '90,000')
('SU002538шт', ['15,00', '33.720'], '90,000')
('SU002602шт', ['21,00', '47.082'], '126,000')
('SU002606шт', ['30,00', '67.260'], '180,000')
('SU002603шт', ['30,00', '67.440'], '180,000')
('SU002285шт', ['79,00', '209.034'], '316,000')
('SU002557шт', ['43,00', '96.578'], '258,000')
('SU002631шт', ['68,00', '261.120'], '408,000')

ООО НВ Тс210395-24 28.09.2024 Решетников 3267кг.pdf
('SU000152шт', ['15,00', '41.700'], '90,000')
('SU003313шт', ['5,00', '10.360'], '30,000')
('SU002814шт', ['25,00', '72.500'], '150,000')
('SU003288шт', ['5,00', '10.360'], '30,000')
('SU002825шт', ['5,00', '10.330'], '30,000')
('SU002834шт', ['60,00', '159.600'], '360,000')
('SU002658шт', ['47,00', '141.282'], '282,000')
('SU003336шт', ['5,00', '10.360'], '30,000')
('SU000665шт', ['8,00', '23.584'], '64,000')
('SU001527шт', ['43,00', '142.244'], '258,000')
('SU002618шт', ['34,00', '90.440'], '204,000')
('SU002621шт', ['25,00', '66.500'], '150,000')
('SU002686шт', ['17,00', '45.424'], '102,000')
('SU003274шт', ['29,00', '122.960'], '290,000')
('SU003508шт', ['36,00', '139.680'], '360,000')
('SU003272шт', ['28,00', '117.880'], '280,000')
('SU002802шт', ['31,00', '111.870'], '124,000')
('SU002801шт', ['35,00', '92.680'], '210,000')
('SU002800шт', ['69,00', '246.330'], '276,000')
('SU002092шт', ['21,00', '59.010'], '315,000')
('SU002252шт', ['52,00', '106.496'], '312,000')
('SU003167шт', ['42,00', '98.868'], '252,000')
('SU003168шт', ['42,00', '99.120'], '252,000')
('SU003421шт', ['35,00', '182.350'], '350,000')
('SU002027шт', ['24,00', '101.760'], '240,000')
('SU002287кг', ['30,00', '254.037'], '237,477')
('SU002205шт', ['61,00', '161.528'], '366,000')
('SU002477шт', ['15,00', '43.500'], '90,000')
('SU002538шт', ['15,00', '33.720'], '90,000')
('SU002602шт', ['21,00', '47.082'], '126,000')
('SU002606шт', ['30,00', '67.260'], '180,000')
('SU002603шт', ['30,00', '67.440'], '180,000')
('SU002285шт', ['79,00', '209.034'], '316,000')
('SU002557шт', ['43,00', '96.578'], '258,000')
('SU002631шт', ['68,00', '261.120'], '408,000')

